Year,Month,Date,Flight_Number,Actual_DepTime,Scheduled_DepTime,Actual_ArrTime,Scheduled_ArrTime,AirTime,ArrivalDelay,DepDelay,Origin,Destination,Distance,Delay
2018,11,14,1403,1904,1850,1935,1930,77,5,14,OKC,DEN,495,NO
2018,11,15,169,1503,1345,1526,1430,129,56,78,OKC,LAS,987,YES
2018,11,16,1994,1547,1540,1655,1705,115,-10,7,OKC,PHX,833,NO
2018,11,17,4815,1701,1655,1820,1815,68,5,6,OKC,STL,462,NO
2018,11,18,1297,1952,1930,2110,2050,71,20,22,OMA,MDW,423,YES
2018,11,19,1680,1357,1345,1505,1450,52,15,12,OMA,STL,342,YES
2018,11,20,1700,630,605,740,725,57,15,25,ONT,OAK,361,YES
2018,11,21,472,1620,1520,1850,1755,136,55,60,PBI,PHL,951,YES
2018,11,22,475,920,905,1138,1140,117,-2,15,PBI,PHL,951,NO
2018,11,23,145,1913,1815,2034,1945,110,49,58,PHL,BNA,675,YES
2018,11,24,288,656,650,809,810,108,-1,6,PHL,BNA,675,NO
2018,11,25,1102,1128,1035,1437,1335,213,62,53,PHL,HOU,1335,YES
2018,11,26,1193,1745,1600,2037,1900,218,97,105,PHL,HOU,1335,YES
2018,11,27,1244,1903,1855,2131,2115,112,16,8,PHL,JAX,742,YES
2018,11,28,1385,1902,1810,2145,2050,135,55,52,PHL,MCO,861,YES
2018,11,29,1150,1617,1540,1902,1820,136,42,37,PHL,MCO,861,YES
2018,11,30,1171,1728,1720,1838,1845,112,-7,8,PHL,MDW,668,NO
2018,11,19,1622,2058,2020,2228,2135,59,53,38,PHL,MHT,290,YES
2018,11,1,1625,1755,1730,1904,1855,51,9,25,PHL,MHT,290,NO
2018,11,2,1691,1304,1230,1411,1340,52,31,34,PHL,MHT,290,YES
2018,11,3,2498,1609,1510,1712,1620,53,52,59,PHL,MHT,290,YES
2018,11,4,777,1120,1100,1409,1440,266,-31,20,PHL,PHX,2075,NO
2018,11,5,1186,1638,1620,1922,1955,269,-33,18,PHL,PHX,2075,NO
2018,11,6,2528,1803,1645,1914,1800,45,74,78,PHL,PIT,267,YES
2018,11,7,4446,1108,1055,1219,1210,47,9,13,PHL,PIT,267,NO
2018,11,8,5142,1925,1835,2044,2000,49,44,50,PHL,PIT,267,YES
2018,11,9,6028,943,915,1055,1035,51,20,28,PHL,PIT,267,YES
2018,11,10,6129,2007,1955,2104,2100,41,4,12,PHL,PVD,238,NO
2018,11,11,6087,811,725,921,835,41,46,46,PHL,PVD,238,YES
2018,11,12,2761,1813,1725,1934,1905,57,29,48,PHL,RDU,336,YES
2018,11,13,2781,1357,1345,1656,1650,153,6,12,PHL,RSW,992,NO
2018,11,14,2811,1408,1400,1507,1505,49,2,8,PHX,ABQ,328,NO
2018,11,15,2943,855,845,1203,1155,108,8,10,PHX,AUS,872,NO
2018,11,16,3032,1706,1650,2103,2100,165,3,16,PHX,BNA,1448,NO
2018,11,17,3089,1434,1425,1449,1450,65,-1,9,PHX,BUR,369,NO
2018,11,18,3492,1409,1355,2011,2005,229,6,14,PHX,BWI,1999,NO
2018,11,19,4237,1003,955,1200,1140,92,20,8,PHX,DEN,602,YES
2018,11,20,152,1301,1255,1456,1440,98,16,6,PHX,DEN,602,YES
2018,11,21,676,1020,1005,1139,1110,50,29,15,PHX,ELP,347,YES
2018,11,22,6250,857,850,1308,1310,174,-2,7,PHX,MDW,1444,NO
2018,11,23,4684,1927,1910,2339,2330,176,9,17,PHX,MDW,1444,NO
2018,11,24,5444,1113,1100,1418,1410,106,8,13,PHX,OKC,833,NO
2018,11,25,5607,2028,1945,2337,2250,119,47,43,PHX,OKC,833,YES
2018,11,26,6437,1203,1155,1205,1205,47,0,8,PHX,SAN,304,NO
2018,11,27,5573,2254,2105,151,5,106,106,109,PHX,SAT,843,YES
2018,11,28,5525,1037,1030,1552,1545,176,7,7,PHX,SDF,1506,NO
2018,11,29,1405,1925,1915,2053,2050,75,3,10,PHX,SLC,507,NO
2018,11,30,4549,636,615,808,755,80,13,21,PHX,SLC,507,NO
2018,11,1,5965,1516,1510,1917,1905,165,12,6,PHX,STL,1262,NO
2018,11,2,556,2103,1950,2337,2205,117,92,73,PIT,MCO,834,YES
2018,11,3,4321,1930,1820,2042,2000,45,42,70,PIT,PHL,267,YES
2018,11,4,770,1634,1550,1740,1705,51,35,44,PIT,PHL,267,YES
2018,11,5,710,1104,1055,1220,1205,47,15,9,PIT,PHL,267,YES
2018,11,6,777,2110,2020,2232,2135,48,57,50,PIT,PHL,267,YES
2018,11,7,1784,1502,1325,1725,1615,232,70,97,PIT,PHX,1813,YES
2018,11,8,1798,1107,955,1237,1140,135,57,72,PVD,BNA,907,YES
2018,11,9,1919,1020,820,1138,940,58,118,120,PVD,BWI,328,YES
2018,11,10,442,938,900,1057,1015,59,42,38,PVD,BWI,328,YES
2018,11,11,4288,651,635,839,755,61,44,16,PVD,BWI,328,YES
2018,11,12,1657,802,725,1102,1035,292,27,37,PVD,LAS,2363,YES
2018,11,13,1691,1123,1010,1247,1150,123,57,73,PVD,MDW,842,YES
2018,11,14,782,953,855,1103,1010,49,53,58,PVD,PHL,238,YES
2018,11,15,715,1621,1500,1740,1620,54,80,81,PVD,PHL,238,YES
2018,11,16,926,1952,1925,2021,2000,76,21,27,RDU,BNA,443,YES
2018,11,17,391,943,930,1016,1005,80,11,13,RDU,BNA,443,NO
2018,11,18,684,1716,1710,1842,1830,69,12,6,RDU,PHL,336,NO
2018,11,19,647,919,900,1032,1010,57,22,19,RNO,LAS,345,YES
2018,11,20,2401,1142,1130,1244,1240,50,4,12,RNO,LAS,345,NO
2018,11,21,648,1023,1015,1114,1115,35,-1,8,RNO,OAK,180,NO
2018,11,22,2128,1155,1145,1324,1315,77,9,10,RNO,PDX,444,NO
2018,11,23,1731,903,855,1139,1140,82,-1,8,RNO,PHX,601,NO
2018,11,24,219,1234,1225,1445,1445,61,0,9,RNO,SLC,422,NO
2018,11,25,2203,1007,1000,1259,1245,96,14,7,SAN,ABQ,628,NO
2018,11,26,1645,959,950,1115,1100,50,15,9,SAN,LAS,258,YES
2018,11,27,2284,1833,1825,1938,1935,52,3,8,SAN,LAS,258,NO
2018,11,28,2472,1856,1850,2106,2100,52,6,6,SAN,PHX,304,NO
2018,11,29,2457,1635,1500,1756,1630,67,86,95,SAN,SFO,447,YES
2018,11,30,2421,1154,1145,1404,1355,60,9,9,SAN,TUS,367,NO
2018,11,1,66,1005,955,1155,1200,98,-5,10,SAT,BNA,822,NO
2018,11,2,801,647,640,1037,1045,158,-8,7,SAT,BWI,1407,NO
2018,11,3,2645,803,755,855,840,32,15,8,SAT,HOU,192,YES
2018,11,4,1611,1433,1410,1516,1500,30,16,23,SAT,HOU,192,YES
2018,11,5,2501,721,700,839,825,67,14,21,SDF,BWI,495,NO
2018,11,6,4582,1006,950,1214,1155,102,19,16,SDF,MCO,718,YES
2018,11,7,4743,1108,1100,1109,1105,48,4,8,SDF,MDW,271,NO
2018,11,8,5554,1422,1410,1426,1415,50,11,12,SDF,MDW,271,NO
2018,11,9,757,727,650,1056,1035,136,21,37,SEA,ABQ,1180,YES
2018,11,10,2846,2058,2010,2307,2225,53,42,48,SEA,BOI,399,YES
2018,11,11,3039,642,635,858,900,117,-2,7,SEA,LAS,866,NO
2018,11,12,3050,1435,1415,1634,1625,107,9,20,SEA,SJC,697,NO
2018,11,13,3201,1956,1935,2201,2140,99,21,21,SEA,SJC,697,YES
2018,11,14,3400,2149,2110,2323,2255,79,28,39,SEA,SMF,605,YES
2018,11,15,2644,1748,1740,1927,1925,84,2,8,SEA,SMF,605,NO
2018,11,16,5229,1814,1700,16,2300,219,76,74,SFO,MDW,1855,YES
2018,11,17,5631,932,925,1052,1045,64,7,7,SJC,LAS,386,NO
2018,11,18,6470,2213,2200,2316,2310,51,6,13,SJC,ONT,333,NO
2018,11,19,6493,1209,1140,1446,1425,86,21,29,SJC,PHX,621,YES
2018,11,20,582,657,650,810,805,60,5,7,SJC,SAN,417,NO
2018,11,21,5363,715,630,758,730,80,28,45,SLC,LAX,590,YES
2018,11,22,6198,1510,1450,1642,1625,73,17,20,SLC,PHX,507,YES
2018,11,23,5239,835,820,1012,1000,71,12,15,SLC,PHX,507,NO
2018,11,24,348,1233,1225,1355,1400,69,-5,8,SLC,PHX,507,NO
2018,11,25,881,735,715,834,825,51,9,20,SMF,BUR,358,NO
2018,11,26,784,1049,1040,1150,1150,52,0,9,SMF,BUR,358,NO
2018,11,27,398,2121,2115,2229,2235,57,-6,6,SMF,LAS,397,NO
2018,11,28,126,618,610,907,900,90,7,8,SMF,PHX,647,NO
2018,11,29,467,2103,2050,2341,2335,82,6,13,SMF,PHX,647,NO
2018,11,30,1472,2047,2040,2240,2230,97,10,7,SMF,SEA,605,NO
2018,11,1,4529,804,755,914,920,62,-6,9,SMF,SNA,404,NO
2018,11,2,4505,653,645,913,905,53,8,8,SNA,PHX,338,NO
2018,11,3,5206,1641,1635,1903,1845,53,18,6,SNA,PHX,338,YES
2018,11,4,411,2059,2050,2234,2215,75,19,9,SNA,SMF,404,YES
2018,11,5,747,1937,1925,2206,2150,74,16,12,STL,CLE,487,YES
2018,11,6,1851,1626,1610,1835,1825,59,10,16,STL,CMH,410,NO
2018,11,7,1867,1458,1450,1635,1700,204,-25,8,STL,LAX,1593,NO
2018,11,8,1885,1804,1735,1858,1840,46,18,29,STL,LIT,296,YES
2018,11,9,2043,838,830,940,930,49,10,8,STL,MDW,251,NO
2018,11,10,2080,1323,1145,1443,1315,72,88,98,STL,OKC,462,YES
2018,11,11,1025,1002,955,1204,1230,168,-26,7,STL,PHX,1262,NO
2018,11,12,2310,750,735,946,930,44,16,15,STL,SDF,254,YES
2018,11,13,157,1938,1915,2126,2110,39,16,23,STL,SDF,254,YES
2018,11,14,1366,717,705,1022,1020,112,2,12,STL,TPA,869,NO
2018,11,15,506,1525,1515,1829,1830,113,-1,10,STL,TPA,869,NO
2018,11,16,990,2121,2110,2257,2250,143,7,11,TPA,MDW,997,NO
2018,11,17,1590,1142,1135,1430,1430,147,0,7,TPA,MHT,1204,NO
2018,11,18,4484,824,700,1057,945,132,72,84,TPA,PVD,1137,YES
2018,11,19,1039,1517,1505,1606,1600,41,6,12,TUL,DAL,237,NO
2018,11,20,1244,1354,1345,1410,1400,61,10,9,TUS,LAS,365,NO
2018,11,21,205,1554,1530,1745,1725,41,20,24,ABQ,LBB,289,YES
2018,11,22,276,1309,1255,1821,1815,175,6,14,ABQ,MCO,1552,NO
2018,11,23,1073,1524,1515,1652,1655,78,-3,9,ABQ,SLC,493,NO
2018,11,24,1386,1406,1355,1630,1640,300,-10,11,ALB,LAS,2237,NO
2018,11,25,1689,1259,1250,1557,1555,159,2,9,ALB,MCO,1073,NO
2018,11,26,2288,1705,1650,1756,1745,38,11,15,AUS,DAL,189,NO
2018,11,27,2443,1454,1420,1551,1535,106,16,34,AUS,DEN,775,YES
2018,11,28,122,1924,1915,2009,2000,34,9,9,AUS,HOU,148,NO
2018,11,29,334,1156,1130,1317,1255,180,22,26,AUS,LAX,1242,YES
2018,11,30,681,1608,1340,1915,1705,116,130,148,AUS,MCO,993,YES
2018,11,1,1451,1206,1155,1454,1505,156,-11,11,BDL,MCO,1050,NO
2018,11,2,1139,1927,1855,2216,2210,159,6,32,BDL,TPA,1111,NO
2018,11,3,307,1611,1605,1849,1910,204,-21,6,BHM,PHX,1455,NO
2018,11,4,2918,813,755,937,915,68,22,18,BHM,STL,410,YES
2018,11,5,2933,1232,1225,1448,1445,62,3,7,BHM,TPA,460,NO
2018,11,6,3358,1925,1915,2236,2225,116,11,10,BNA,BDL,852,NO
2018,11,7,3310,1635,1620,1720,1710,31,10,15,BNA,BHM,177,NO
2018,11,8,3396,1833,1755,2100,2035,74,25,38,BNA,BWI,588,YES
2018,11,9,689,635,620,929,900,74,29,15,BNA,BWI,588,YES
2018,11,10,407,840,830,1142,1140,109,2,10,BNA,FLL,793,NO
2018,11,11,5611,1847,1830,2141,2135,103,6,17,BNA,FLL,793,NO
2018,11,12,5247,2117,2020,2315,2230,109,45,57,BNA,HOU,670,YES
2018,11,13,565,1722,1715,1944,1925,128,19,7,BNA,HOU,670,YES
2018,11,14,4482,1144,1055,1407,1335,244,32,49,BNA,LAX,1797,YES
2018,11,15,5528,1824,1810,2041,2030,61,11,14,BNA,RDU,443,NO
2018,11,16,6318,1519,1505,1729,1735,239,-6,14,BNA,SAN,1751,NO
2018,11,17,651,1823,1805,2100,2050,82,10,18,BNA,TPA,612,NO
2018,11,18,745,1557,1535,1600,1535,51,25,22,BOI,GEG,287,YES
2018,11,19,894,1510,1450,1545,1535,82,10,20,BOI,OAK,511,NO
2018,11,20,1783,1358,1340,1404,1355,56,9,18,BOI,PDX,344,NO
2018,11,21,1861,638,630,740,740,49,0,8,BUF,BWI,281,NO
2018,11,22,1938,1809,1745,2032,2025,130,7,24,BUF,MCO,1011,NO
2018,11,23,1954,724,715,1008,1000,147,8,9,BUF,MCO,1011,NO
2018,11,24,860,1031,1020,1101,1105,74,-4,11,BUF,MDW,468,NO
2018,11,25,839,1718,1650,1951,1950,257,1,28,BUF,PHX,1912,NO
2018,11,26,561,1724,1715,1959,2005,138,-6,9,BUF,TPA,1054,NO
2018,11,27,287,827,755,1111,1045,151,26,32,BUF,TPA,1054,YES
2018,11,28,125,1231,1225,1333,1330,43,3,6,BUR,LAS,223,NO
2018,11,29,3564,1915,1850,2009,1955,44,14,25,BUR,LAS,223,NO
2018,11,30,1448,912,900,1012,1000,45,12,12,BUR,LAS,223,NO
2018,11,1,936,1208,1130,1302,1235,42,27,38,BUR,LAS,223,YES
2018,11,2,1784,852,845,1002,955,55,7,7,BUR,OAK,325,NO
2018,11,3,657,1216,1210,1329,1320,59,9,6,BUR,OAK,325,NO
2018,11,4,1659,1653,1640,1808,1755,65,13,13,BUR,OAK,325,NO
2018,11,5,4549,947,940,1202,1205,52,-3,7,BUR,PHX,369,NO
2018,11,6,3127,1151,1110,1407,1335,63,32,41,BUR,PHX,369,YES
2018,11,7,2179,1500,1435,1726,1655,68,31,25,BUR,PHX,369,YES
2018,11,8,359,935,705,1043,815,56,148,150,BUR,SJC,296,YES
2018,11,9,152,940,755,1059,905,55,114,105,BUR,SJC,296,YES
2018,11,10,1167,1209,1200,1318,1305,56,13,9,BUR,SJC,296,NO
2018,11,11,976,1212,1200,1327,1315,61,12,12,BUR,SMF,358,NO
2018,11,12,426,918,905,1038,1020,66,18,13,BUR,SMF,358,YES
2018,11,13,447,1456,1425,1700,1655,231,5,31,BWI,ABQ,1670,NO
2018,11,14,451,923,915,1024,1025,51,-1,8,BWI,ALB,288,NO
2018,11,15,492,1450,1440,1557,1550,51,7,10,BWI,ALB,288,NO
2018,11,16,128,2131,2045,2237,2150,52,47,46,BWI,ALB,288,YES
2018,11,17,223,1752,1725,1859,1830,51,29,27,BWI,BDL,283,YES
2018,11,18,2373,2156,2135,2255,2240,47,15,21,BWI,BDL,283,YES
2018,11,19,2314,1450,1430,1545,1540,103,5,20,BWI,BHM,682,NO
2018,11,20,566,2114,2100,2213,2205,47,8,14,BWI,BUF,281,NO
2018,11,21,2465,1440,1430,1545,1540,51,5,10,BWI,BUF,281,NO
2018,11,22,476,1529,1515,1645,1630,64,15,14,BWI,CLE,314,YES
2018,11,23,995,809,800,923,920,55,3,9,BWI,CLE,314,NO
2018,11,24,4146,1953,1945,2104,2105,59,-1,8,BWI,CMH,336,NO
2018,11,25,1347,940,915,1037,1015,44,22,25,BWI,ISP,220,YES
2018,11,26,719,957,920,1133,1105,144,28,37,BWI,JAN,888,YES
2018,11,27,971,1936,1930,2110,2125,142,-15,6,BWI,MCI,967,NO
2018,11,28,380,856,840,1126,1105,132,21,16,BWI,MCO,787,YES
2018,11,29,5647,2040,2015,2244,2235,109,9,25,BWI,MCO,787,NO
2018,11,30,2584,1026,1015,1249,1240,130,9,11,BWI,MCO,787,NO
2018,11,1,6453,2032,2025,2126,2135,94,-9,7,BWI,MDW,611,NO
2018,11,2,393,2045,2025,2155,2140,61,15,20,BWI,MHT,377,YES
2018,11,3,1562,857,850,1052,1045,160,7,7,BWI,MSY,998,NO
2018,11,4,1585,2126,2105,2205,2155,28,10,21,BWI,ORF,159,NO
2018,11,5,6468,1750,1735,2007,2010,125,-3,15,BWI,PBI,883,NO
2018,11,6,1755,1245,1220,1512,1455,134,17,25,BWI,PBI,883,YES
2018,11,7,596,1522,1505,1805,1820,271,-15,17,BWI,PHX,1999,NO
2018,11,8,1996,1022,1015,1303,1305,148,-2,7,BWI,RSW,919,NO
2018,11,9,1137,1053,1020,1313,1310,306,3,33,BWI,SAN,2295,NO
2018,11,10,2522,901,850,1135,1150,260,-15,11,BWI,SLC,1864,NO
2018,11,11,4111,1455,1345,1611,1510,118,61,70,BWI,STL,737,YES
2018,11,12,942,1932,1920,2035,2045,112,-10,12,BWI,STL,737,NO
2018,11,13,316,1027,1020,1246,1250,127,-4,7,BWI,TPA,842,NO
2018,11,14,1661,1707,1700,1759,1735,70,24,7,CLE,BNA,448,YES
2018,11,15,485,2032,2025,2155,2140,57,15,7,CLE,BWI,314,YES
2018,11,16,4551,948,940,1237,1210,123,27,8,CLE,MCO,895,YES
2018,11,17,1027,1403,1345,1620,1615,126,5,18,CLE,MCO,895,NO
2018,11,18,1133,2049,2040,2054,2055,51,-1,9,CLE,MDW,307,NO
2018,11,19,2289,1116,1035,1136,1050,49,46,41,CLE,MDW,307,YES
2018,11,20,196,1339,1310,1344,1325,52,19,29,CLE,MDW,307,YES
2018,11,21,636,839,825,846,840,54,6,14,CMH,BNA,338,NO
2018,11,22,183,1647,1635,1707,1650,58,17,12,CMH,BNA,338,YES
2018,11,23,369,1756,1750,1906,1900,56,6,6,CMH,BWI,336,NO
2018,11,24,4644,733,720,936,930,108,6,13,CMH,MCO,802,NO
2018,11,25,404,1126,1120,1328,1330,110,-2,6,CMH,MCO,802,NO
2018,11,26,509,752,745,753,755,48,-2,7,CMH,MDW,284,NO
2018,11,27,409,1252,1245,1253,1255,51,-2,7,CMH,MDW,284,NO
2018,11,28,464,728,710,850,830,70,20,18,CMH,PHL,405,YES
2018,11,29,467,1905,1845,2023,2020,63,3,20,CMH,PHL,405,NO
2018,11,30,575,811,800,905,900,45,5,11,DAL,HOU,239,NO
2018,11,1,654,853,830,950,930,48,20,23,DAL,HOU,239,YES
2018,11,2,2475,637,630,731,730,43,1,7,DAL,HOU,239,NO
2018,11,3,454,2105,2050,2203,2155,48,8,15,DAL,LBB,293,NO
2018,11,4,1466,1756,1740,1844,1830,32,14,16,DAL,OKC,181,NO
2018,11,5,4195,1438,1425,1523,1515,32,8,13,DAL,OKC,181,NO
2018,11,6,4275,2017,1955,2104,2045,35,19,22,DAL,OKC,181,YES
2018,11,7,242,2106,2005,2204,2105,47,59,61,DAL,SAT,248,YES
2018,11,8,245,1722,1715,1845,1850,73,-5,7,DAL,STL,546,NO
2018,11,9,6411,2013,1855,2138,2030,75,68,78,DAL,STL,546,YES
2018,11,10,4348,2105,2005,2214,2120,55,54,60,DEN,ABQ,349,YES
2018,11,11,355,1041,1035,1406,1400,127,6,6,DEN,BNA,1013,NO
2018,11,12,5387,1703,1655,2026,2020,126,6,8,DEN,BNA,1013,NO
2018,11,13,6245,1348,1335,1903,1850,176,13,13,DEN,BWI,1491,NO
2018,11,14,1838,1514,1505,1744,1735,77,9,9,DEN,MCI,533,NO
2018,11,15,403,1346,1335,1618,1600,74,18,11,DEN,OKC,495,YES
2018,11,16,915,2008,1950,2139,2155,138,-16,18,DEN,SEA,1024,NO
2018,11,17,6511,1617,1555,1800,1800,150,0,22,DEN,SEA,1024,NO
2018,11,18,765,1140,1130,1410,1400,75,10,10,ELP,DAL,562,NO
2018,11,19,2089,1727,1700,1958,1930,76,28,27,ELP,DAL,562,YES
2018,11,20,798,1607,1550,1849,1835,87,14,17,ELP,HOU,677,NO
2018,11,21,917,1335,1325,1615,1610,86,5,10,ELP,HOU,677,NO
2018,11,22,947,1443,1350,1522,1440,88,42,53,ELP,LAS,584,YES
2018,11,23,948,1317,1230,1414,1340,100,34,47,ELP,LAX,714,YES
2018,11,24,754,2102,2010,2331,2240,131,51,52,FLL,BWI,925,YES
2018,11,25,497,1223,1210,1455,1455,137,0,13,FLL,ISP,1093,NO
2018,11,26,886,1211,1205,1300,1305,33,-5,6,FLL,MCO,178,NO
2018,11,27,797,1408,1400,1502,1500,33,2,8,FLL,MCO,178,NO
2018,11,28,4038,1230,1220,1331,1320,34,11,10,FLL,TPA,197,NO
2018,11,29,2157,1631,1605,1837,1825,113,12,26,GEG,LAS,806,NO
2018,11,30,295,1119,1100,1320,1320,108,0,19,GEG,LAS,806,NO
2018,11,1,1011,1402,1355,1454,1500,42,-6,7,GEG,PDX,279,NO
2018,11,2,284,1454,1340,1547,1440,41,67,74,GEG,SEA,224,YES
2018,11,3,686,1332,1250,1552,1525,69,27,42,GEG,SLC,546,YES
2018,11,4,4096,1355,1340,1459,1455,110,4,15,HOU,ABQ,759,NO
2018,11,5,1081,2002,1955,2104,2110,111,-6,7,HOU,ABQ,759,NO
2018,11,6,419,2124,2115,2206,2200,28,6,9,HOU,AUS,148,NO
2018,11,7,517,1347,1315,1429,1400,28,29,32,HOU,AUS,148,YES
2018,11,8,558,1736,1725,1909,1910,80,-1,11,HOU,BNA,670,NO
2018,11,9,577,2057,2050,2231,2235,79,-4,7,HOU,BNA,670,NO
2018,11,10,1004,2108,2055,2207,2145,45,22,13,HOU,CRP,187,YES
2018,11,11,1009,1642,1630,1734,1725,42,9,12,HOU,DAL,239,NO
2018,11,12,1589,1956,1930,2049,2025,39,24,26,HOU,DAL,239,YES
2018,11,13,2258,2008,2000,2100,2055,39,5,8,HOU,DAL,239,NO
2018,11,14,2353,1846,1755,1954,1925,113,29,51,HOU,DEN,883,YES
2018,11,15,235,1203,1145,1323,1315,120,8,18,HOU,DEN,883,NO
2018,11,16,97,1056,1050,1200,1150,51,10,6,HOU,HRL,276,NO
2018,11,17,1677,1706,1650,1807,1800,47,7,16,HOU,JAN,359,NO
2018,11,18,1157,1930,1920,2033,2040,173,-7,10,HOU,LAS,1235,NO
2018,11,19,1337,1216,1210,1340,1350,189,-10,6,HOU,LAX,1390,NO
2018,11,20,2307,2142,1955,2255,2120,64,95,107,HOU,MAF,441,YES
2018,11,21,2323,1012,1000,1312,1310,102,2,12,HOU,MCO,848,NO
2018,11,22,29,2027,2020,2230,2250,109,-20,7,HOU,MDW,937,NO
2018,11,23,1603,2015,2000,2110,2055,44,15,15,HOU,MSY,303,YES
2018,11,24,1730,916,850,1018,950,45,28,26,HOU,MSY,303,YES
2018,11,25,1876,1759,1730,1907,1850,57,17,29,HOU,OKC,419,YES
2018,11,26,1129,631,625,808,820,146,-12,6,HOU,PHX,1020,NO
2018,11,27,1065,1905,1725,2040,1920,143,80,100,HOU,PHX,1020,YES
2018,11,28,2878,1746,1625,1837,1720,41,77,81,HOU,SAT,192,YES
2018,11,29,2920,1217,1210,1306,1310,41,-4,7,HRL,HOU,276,NO
2018,11,30,2959,1717,1710,1811,1810,42,1,7,HRL,HOU,276,NO
2018,11,1,5302,707,700,925,920,121,5,7,IAD,MCO,758,NO
2018,11,2,6210,1120,1110,1246,1240,76,6,10,IND,BWI,515,NO
2018,11,3,5197,1716,1710,1842,1840,73,2,6,IND,BWI,515,NO
2018,11,4,5395,1100,1040,1206,1150,49,16,20,ISP,BWI,220,YES
2018,11,5,5402,2132,2105,14,2350,147,24,27,ISP,MCO,972,YES
2018,11,6,6496,734,720,847,845,113,2,14,ISP,MDW,765,NO
2018,11,7,1136,1157,1130,1313,1250,68,23,27,JAN,HOU,359,YES
2018,11,8,6536,1047,1035,1316,1315,77,1,12,JAN,MCO,587,NO
2018,11,9,1593,1828,1820,2019,2015,94,4,8,JAN,MDW,666,NO
2018,11,10,2407,1401,1355,1615,1620,62,-5,6,LAS,ABQ,487,NO
2018,11,11,394,1946,1935,2205,2200,63,5,11,LAS,ABQ,487,NO
2018,11,12,377,1700,1630,31,5,258,26,30,LAS,ALB,2237,YES
2018,11,13,69,1209,1135,1643,1615,134,28,34,LAS,AUS,1090,YES
2018,11,14,772,2101,2005,120,40,125,40,56,LAS,AUS,1090,YES
2018,11,15,391,1654,1640,28,25,260,3,14,LAS,BDL,2298,NO
2018,11,16,5245,1913,1900,26,25,178,1,13,LAS,BNA,1588,NO
2018,11,17,643,1344,1310,1859,1840,178,19,34,LAS,BNA,1588,YES
2018,11,18,1714,1727,1710,37,20,232,17,17,LAS,BUF,1987,YES
2018,11,19,2029,1913,1905,2008,2005,43,3,8,LAS,BUR,223,NO
2018,11,20,4279,1412,1340,2132,2110,244,22,32,LAS,BWI,2106,YES
2018,11,21,728,1407,1400,2046,2050,207,-4,7,LAS,CMH,1772,NO
2018,11,22,508,1703,1655,2347,2345,207,2,8,LAS,CMH,1772,NO
2018,11,23,623,2136,2120,16,10,82,6,16,LAS,DEN,629,NO
2018,11,24,52,1040,1030,1316,1320,82,-4,10,LAS,DEN,629,NO
2018,11,25,772,1657,1635,15,2355,244,20,22,LAS,IAD,2066,YES
2018,11,26,1191,1049,1040,1441,1440,99,1,9,LAS,LBB,775,NO
2018,11,27,259,1232,1215,1718,1705,151,13,17,LAS,MCI,1140,NO
2018,11,28,534,1528,1520,2008,2010,147,-2,8,LAS,MCI,1140,NO
2018,11,29,2047,1858,1840,12,5,181,7,18,LAS,MDW,1521,NO
2018,11,30,853,829,800,1344,1325,181,19,29,LAS,MDW,1521,YES
2018,11,1,548,1031,1025,1558,1555,188,3,6,LAS,MDW,1521,NO
2018,11,2,3943,1926,1850,2050,2020,68,30,36,LAS,OAK,407,YES
2018,11,3,189,1241,1210,1700,1630,123,30,31,LAS,OKC,987,YES
2018,11,4,1537,2040,2025,2127,2115,32,12,15,LAS,ONT,197,NO
2018,11,5,1134,1739,1715,101,100,245,1,24,LAS,PHL,2176,NO
2018,11,6,2247,625,610,824,815,42,9,15,LAS,PHX,256,NO
2018,11,7,2236,924,915,1126,1120,43,6,9,LAS,PHX,256,NO
2018,11,8,681,1859,1850,2059,2055,44,4,9,LAS,PHX,256,NO
2018,11,9,216,921,910,1621,1615,225,6,11,LAS,PIT,1910,NO
2018,11,10,760,1214,1120,1922,1840,227,42,54,LAS,RDU,2027,YES
2018,11,11,991,1438,1430,1551,1550,63,1,8,LAS,RNO,345,NO
2018,11,12,859,738,730,858,850,64,8,8,LAS,RNO,345,NO
2018,11,13,1128,938,835,1054,950,61,64,63,LAS,RNO,345,YES
2018,11,14,1980,838,825,936,925,43,11,13,LAS,SAN,258,NO
2018,11,15,2405,2158,2100,2259,2200,44,59,58,LAS,SAN,258,YES
2018,11,16,5081,759,750,1228,1220,133,8,9,LAS,SAT,1069,NO
2018,11,17,4986,2046,2030,104,100,126,4,16,LAS,SAT,1069,NO
2018,11,18,5452,736,730,1026,1015,153,11,6,LAS,SEA,866,NO
2018,11,19,364,1309,1230,1442,1400,71,42,39,LAS,SFO,414,YES
2018,11,20,288,1723,1620,1854,1750,69,64,63,LAS,SFO,414,YES
2018,11,21,2873,1026,955,1220,1125,75,55,31,LAS,SFO,414,YES
2018,11,22,2934,1444,1410,1626,1535,69,51,34,LAS,SJC,386,YES
2018,11,23,2975,1545,1515,1755,1735,61,20,30,LAS,SLC,368,YES
2018,11,24,3192,2032,2025,2248,2240,60,8,7,LAS,SLC,368,NO
2018,11,25,240,1706,1650,1936,1915,63,21,16,LAS,SLC,368,YES
2018,11,26,3451,1828,1755,1947,1920,64,27,33,LAS,SMF,397,YES
2018,11,27,1594,813,800,955,925,72,30,13,LAS,SMF,397,YES
